id	document	label
9579206	현실감 제로지만 배우들이 너무 좋았어요. 특히 다니엘헤니를 많이 볼 수 있어 좋았어요. 같은 남자지만 게이는 아닙니당. 다니엘헤니 최고. 설경구 씨두 최고!	1
6380732	프레디가 나에게 모욕감을 줬다 그래도 프레디라서4점준다	0
6730559	잼없네요넘	0
10121905	평점이 너무 높군요. 원작으로 보심이 나을듯. 짧은 러닝타임에 감사하다고 해야하나. 주인공이 썰매를 타고 목적지에 가니 모든 사람들의 기억이 돌아온다는 황당한 설정이고 인간의 감정을 통제한다는건 데몰리션맨, 이퀄리브리엄에서 봤기때문에 신선함도 없음	0
8822540	막장 드라마의 원조격인 영화... 근데 이 영화는 확실히 로즈번이 살린듯	1
9109790	해군 출신이라 관심있게 본 영화~	1
9953912	파란색 슬픔이 영화에..	0
7298459	액션 완전 OOO기..차라리 유오성이 나오는 챔프를 보겠다..;;	0
9355956	폭풍오열ㅠㅜㅠㅍ퓨ㅠ	1
4329345	착한영화... 그리고... 재미없습니다	0
1504875	사소한 이야기조차 눈을 뗄수 없게 만들던 거장의 솜씨. 예전 장이모우 그립다	1
8960254	내가본영화중 베스트5안에 듬 진짜꼭보세요	1
7589723	지금까지 본 페이크다큐영화중 제일 별로...	0
9797993	재미도 있고 공감도되는 누구나 즐길수있는 독립영화 !!!	1
1180080	"""시미즈레이코의 만화책""""비밀"""".에서 영향받은거 아냐? 똑같애"""	0
8293622	기존 한국 영화에서 느끼지 못한 색다른 느낌상업적이기 보다는 새로움에 도전한듯한 ..	1
4431197	장난하나--반전같은거 있을 줄 알고 끝까지 다 봤는데 진짜 아오..시간아까워	0
8937179	예고편을 왜 하는건지 모르겠음.. 예고편에 나오는건 하나도 안나오고.. 예고편은 대판 쌈질 하는것마냥 나오더니 하하호호 하고 끝남.. 예고편이 무슨 뜻인지를 모르는건지.. 시청자들을 호구로 보는건지..낚시질좀 그만하시고 차라리 시청률 걱정되면 폐지해	0
8846509	난 프랑스 영화가 이래서 좋다..	1
9335640	쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기	0
435623	참 재밌게 봤는데... 귀여운 지미 +_+	1
4198269	시간이 지나서 또 봐도 정말 가슴애린 드라마......ㅠ.ㅠ	1
5733754	사촌동생들 때문에 같이 보긴했는데 정말.. 사촌동생들도 재미없다고 하네요	0
8278608	설득력없는 꼴통페미니즘. 페미나치적인 마인드.	0
23653	B급을 지향하는 C급 작품.	0
7813287	음 잘 모르겠다 뭘 봐야 하는 건지 소녀 가장 이야기인가	0
5824795	우리와 틀리다고 생각했던 장애인이 우리와 틀리지않단것을 알려주었다.10403	1
842944	재밌고 감각있고 쿨한 영화였는데.마지막 결말이 약간 아쉽지만	1
7929874	그냥 재미없네 보던거니까 마저봐야지 이랬는데 갑자기 원주민생활하는건 진짜 어처구니가 없었음이건 그냥 영화가 아니다	0
10155376	진짜 언제 90분이 지나갔는지 모를정도로 몰입해서보고 정말 너무 재미있게 봄... 너무 아련해서 영화 평 정말 처음 남겨봄.. 진짜 내가 이 나이에 애니를 보며 이 밤중에 이렇게 울줄이야.. 에몽아ㅠㅠ	1
8680215	사과해요, 나한테!!!	1
7679026	골목상권에 들어온 대형슈퍼마켓이 생각난다	0
9989270	평점 조절이 필요하다 라는 생각이 든다!	0
8827685	무협 멜로의 걸작 ... 말해 모해	1
5524686	너무재미있게 보았는데요 다시 볼수없을까요	1
6158788	오글거리고 유치하고 완전최악이었음...	0
307912	절대비추.....	0
6082188	한국껀줄알앗는데 일본꺼엿네 ㅋㅋ	0
9704763	꽃 한송이 놓고 갑니다ㅋㅋ	0
9687594	내 삶의 가장 의미있는 일 중 하나라면 바로 이 영화를 봤다는 것이다. 살면서 죽기 전에 한번 꼭 봐야 할 영화.	1
9430257	생각보다 볼만했음ㅋ여주인공이 연기가 좋네여	1
9073274	자꾸 뭘 설득할려하고 설교할려고하는게 보기거북하다. 그리고결혼반지를 위해 범죄가담하다니 무슨 개역지설정이냐.	0
7726829	와...	0
8213409	제발 전문성우를 써주세요 ㅠㅠ	0
8544691	살면서 처음 접해본 장르라서 조금 당황스럽다. 솔직히 영화 자체는 100% 자신의 색깔에 충실했고 완성도 역시 뛰어난 편이지만.. 좋아하지도 이해하지도 못하겠다ㅋ	0
6269046	오늘 아이데리고 봤는데...아이는 좋아하데요...ㅎㅎ 미취학, 초등 어린이에게 추천~	1
5934328	이것을 끝까지 참고 본 내가 제일 자랑스럽습니다.	0
7668668	존내재밋습네다	1
5655827	안봐도 되는 영화.	0
4644401	원작 망쳤네요	1
9945284	그냥 주는거다. 5점은 아닌 듯	1
705362	나쁘지 않으나 개인적으로는 지루했다는.	0
5708802	어의없는 스토리.. 여자죽을때 웃음나옴.. 로맨스영화냐?	0
9790871	순수함이 두근거려 좋았다 감독님은 관객들이 뭘원하는지 잘아는듯..여운이 많이 남는다	1
3810929	기방난동사건이후 최악의 영화 .재밌다는 사람들 믿고 봤더니 다 알바생인듯 ... ㅜㅜ	0
6278900	로맨스와 스릴러 짬뽕놔서 뭘 말하고 싶은건지.. 스토리도 허황된 느낌	0
4666521	이건좀 아니잖아...	0
8894910	윤아은 안됨!!원작자님 캐스팅에 참여해주세요작품 망치면 안되잖아요	1
10067891	지금생각해도 내가본영화중에 이영화는 내생애 최고의영화였던것같다	1
4656042	천녀유혼1,2에 비하면, 뭐라 표현하기 힘든 퀭한 영화	0
9541420	불륜을 미화한 영화 남은사람들은 어쩌라고 또 돈걱정 따위 안하는 사람들의 이야기를 공감하라고 강요하는 영화 음악이랑 영상미로 3점	0
6206837	최고다....... walk like a man 이란 노래는 원곡보다 영화속 노래가 훠~~얼씬 좋아요	1
8970443	소재가 굉장히 신선했다	1
8870035	내사랑 키아누 ♡.♡ 리브스 ♡.♡	1
9969587	두말할 나위없이 최고의 작품.인생에 대해서 생각해보게 하는 깊이있는 영화.전 출연진과 제작진에게 큰박수를 보낸다.	1
7666606	솔직히 산만 하기만했다	0
2176436	말이필요없지.. 성룡영화에선.....무언가를다른것을느낄수있다	1
10018117	화학을 해서 그런지 잼잇게 봣습니닼ㅋ 옆에 친구 중간중간 노이해.... 나중에 해석 ㅠㅠ 잼잇엇숩니다	1
8033328	아직 준비되지 않는 젊은영화인들여 함부로 장편에 손대지 마라천천히 공부하고 나와라	0
7088731	으엉 간만에 추억돋아서 봤는데사실 원작 자체도 두서없이 전개되는데영화감독은 내용앞뒤도없이 막 잘라서정신없음ㅇ배우들은 책읽고 특히 대사 그대로 살린거 오그리오그링ㅋㅋㅋ간만에 소설로 읽어야지	0
4883754	개 쓰레기같은 것들아 감히 파라노말엑티비티를 팔아먹냐	0
9942955	기억은 조작되기 마련.. 그사람이 아니고서는 함부러 말하지 말자	1
9466607	재밌게 봤습니다,, 그저 문헌에 적힌 문란한 사도세자가 아닌, 정조의 아버지로서 그 그릇이 어느 정도였는지 잘 보여준 작품이 아니었나 싶네요 시나리오도 시나리오지만 배우들 연기가 일품이었습니다	1
8933491	휴일낮에 침대에누워서 티비보다가 영화채널에서 틀어주길래 어쩔수 없이 봤는데 나중에는 벌떡 앉아서 봤던 영화.!완전 몰입되고 나름 스토리도 치밀하고 해리슨 포드다운 액션- 좋습니다. 저는 영화광도 영화 평론가도 아니고 영화 자주보는 일반 남자사람임	1
5844083	절제의 미학이아니라.. 지루함의 극치가 되버린 안타갑다..	0
3674831	영화관에서 보기엔 돈아까웠다;;;;;....... 솔직히 재미없었다 ㅜㅜ	0
1736999	인간의 솔직함을 보여 주고 싶었는가..이런 방법말고도 다른 방법이 충분이 있을텐데?	0
9845902	정말 사랑에 대해 다시생각한거같습니다 감동이에요	0
7406758	내용은 교육적이나 정말지루해서요ㅜ	0
9121447	꿀잼! 특히 소유랑 서인영ㅋㅋㅋㅋ매력터져	1
7988084	태어나서 본 영화중에 제일 재미없었음	0
6880550	화면을 흑백으로 바꾸기만 하면 50년대 작	0
9759719	쇼핑몰 안에서만 찍어서 너무 재미없고 답답한..내용도 없다.	0
2288547	진짜 쓰레기영화.. 돈아까워 죽는줄 알았다.. 여러분 보지 마세요	0
468899	와아오 두근두근~ 익스트림자체	1
9736192	폭력영화, 자극적이고 실험적이라고 예술인가?	0
9304503	일본영화랑 비슷한건 저만 느끼는건가요??수트입으면 미남으루 변하구 마지막에 평생입으라구 권유받구...창조가 이렇게까지 중복될수 있눈건지...잘 모르겠네여	0
9231599	진짜 이렇게 재미도 없고 감동도 없는 영화는 처음이네특히나 박사고 나발이고 모든인물들이 컴퓨터 할때 손찍는데키보드 누르지도 않고 ㅋㅋㅋ컴퓨터 화면들은 똑같은 파트만 무한 반복되고허접해도 너무 허접하네... 배우들 연기도 개떡이고 ...	0
5657638	최고의 농촌드라마.	1
8239718	독립영화 실력자들의 스타 리그, 옴니버스라는 피로감이 극복되는 수준이다. '얼음강'은 단독 장편으로 만들었어도 좋았을 듯. 주인공이 혹여 - 평소라면 1%도 공감 안되는 - 여호와의 증인이라도 납득이 될 정도로 감정을 설득하는 솜씨가 탁월하다.	1
9147374	좀비좀비 그러는데 좀비아닙니다. 우주의 아름다움에 미쳐버린 인간일뿐 충분히 가능한 일이죠	1
9788286	개재미없음 막장스토리 어거지 ㅋㅋ	0
502971	뭐하나 흠잡을 것이 없다. 최고!	1
8837036	OST가 좋은 영화!!	1
3059926	탁재훈나오믄재밌는데와이라지스토리중반부터너무쳐짐약해약해약해~지겨워뒈지는줄알	0
4009568	서스펜스도 없고 스릴도 없다.	0
3044091	우리나라 정서하고 안맞다`~	0
4161935	어디선가 많이 본 흔한 스토리	0
8535856	최고의 드라마....	1
9848292	우리 모두는 누군가에게 섬머였다!	1
1389397	힘알이 하나 없는 주인공들..맥이 다 빠진다.	0
8014926	너무너무귀여운영화	1
518874	전형적인 일본식 엽기 괴짜 코메디. 그 특이함에 끌리는건 왜지	0
6428636	와 이걸 5점 이상 준 사람들은 뭐지. 나루토 극장판 중에 가장 쓰래기	0
4008401	정당한 노력이란 보상받게 마련이다.나름 일정 성취가 있고,좋은 결실을 거둔 작품.	0
7494798	아씨 울었다.	1
5954884	기적은 이미 일어났다.	1
9718518	아이들과 함께 보기 좋았지만, 그냥 그래요.	0
4492202	전율을 느꼈다.	1
6940155	여기저기 지저분한내용에 이기적인 사람들의 역겨운 연애사...마지막으로 갈수록 시청률 안나오니까 막 갈겨쓴내용...	0
8662240	별로...완전별로....마지막빼고 넘 유치하고재미없고 ..	0
9924896	세월이 지나서 다시 보니 뭔가 먹먹함이 다르더군요. 공감하는 사람이라면 가슴속에 명작으로 남을 듯...	1
8607739	아이들이 보기엔 좋을지도?	0
7081837	보니까 선정성이 좀 15세 같음:::: 그래도 액션은 좋음	1
8672382	카타르시스를 느끼기에 충분한...값진영화였다..	1
5838594	여주 린제이 로한 닮았다. 전체적인 분위기나 배경은 좋았지만 내용은 지루했다.	0
8747250	당신이 솔로가 아니면 이 영화를 보지마세요.	0
8893010	남이 차안에서 전화통화 하는걸 90분 가까이 구경하고 있으라고? 폰부스는 명작이라 생각하지만 이 영화는 진짜 장난하나	0
4063053	전형적인 저질영화	0
1964094	답을 알려고 하지마라.	1
3748749	재미잇음매우~~	1
7236510	진짜 잘 만든 수작	1
10110553	제발 2좀 찍어주세요. 현기증 난단 말이에요	1
3889299	너무나도 따뜻한, 마음이 따뜻해지는... 한번쯤 자신을 되돌아보게 만드는 영화	1
3551150	뭔가 조금씩 부족한 영화 놀래킬려면 확! 놀래키던지 어정쩡한 -_-;;	0
9855967	이거 참...소재는 참 좋은데 내용전개가 개판...사람수도 많고 총도 있는데 그걸 지들끼리 서로 다 흩어져서 일방적으로 밀리네..거기다 식인종이라면서 표현을 좀비로 해놓으면 어쩌잔거야..식인으로 인해 인성이 말살되고 짐승화 되었다는 표현이라도 있던가	0
6607633	포스터만 그럴싸하다. 13구역이라는 이름만 가져다 쓴 영화. 완전 졸작이다. 액션 신도 개허술하고, 스토리도 이상하다.	0
10263072	대체 왜 재미없다는거지;;난 존나재밌던데	1
9135211	늑대들의 여정이 너무 낭만적이었던 애니 스토리도 좋지만 음악은 일본 애니중에 탑으로 뛰어나다	1
8676753	미국 흑인 민권운동사를 완벽하게 요약했다.	1
9798776	그가 뛰어내리지 않았다면 어떻게 되었을까	1
9393658	8점대는 나와야지. 그냥 단순한 액션공포물이 아닌데도 긴장감 공포감 연출 쩔고 음악도 좋고.. 몇년이 지나도 기억나는 인상적인 좀비물인데. 평점 너무 짜서 10줌	1
6890985	아역 연기는 좋았으나 내용은 쓰레기	0
7060802	진짜....재미없다 극장에서 볼거없어서 걍 스릴러라길래봤는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃음밖에안나온다 혹시나해서라도 절대보지마라진짜제발	0
8914565	평점은 믿지마셈 재밌음	1
1318078	이거 좋다는 놈들은 뭐하는 것들이야 ㅡ.ㅡ	0
6825739	이게 21c영화냐? 90년도영화냐? 쓰래기들아	0
9984617	ufo를 믿으려는 자들.	0
9132252	너무 구식으로 웃길려고 함. 보는 내내 지겨움	0
9612977	이런거 좋아하는 사람들 정신 세계가 궁금하다..	0
8200058	연예계의 현실을 알리고자 하는 마음은 알겠지만, 영화의 재미는 없었다. 지루해 죽을뻔 했음.	0
3527577	아주 재미있고 책으로봐도 정말재미있다~~	1
3656988	..........끝내주게 재밌다.	1
6584219	유투브동영상을 돈내고 보는게 낫다는 생각이 들게한 영화	0
4919409	아쉬운 점도 있지만, 스토리에 맞는 분위기나 배경, 지하철기관사의 삶 등을 잘 묘사	1
8466409	스타워즈 1편과 맞아떨어지도록 잘 만든영화 최고의 에피소드 다스베이더의 탄생과 루크,레이어의 운명을 알수있는 레전드	1
8116113	소희가 귀엽다 귀엽다 졸귀	1
3436810	소문난 잔치(호화 캐스팅)에 먹을 건 없다	0
2074725	주성치 영화 최고의 졸작	0
10181517	구우우웃~~!!!!	1
3217546	딱히 흠잡을 것도 두근거릴 것도 없는 교과서적 플레이.	0
9841078	영화의 중심은 역시 스토리인것을. 반전의 반전 너무 재미있다.	1
9025696	8.3이 아니라 9.3 이 아닌가?	1
4276245	참 재미있었다. 연기를 발로 하는 삼류배우들 얼굴보면서... ㅋㅋㅋ	0
6020106	재밌군	1
8705473	이것도 재밌는데...ㅋㅋ	1
9810971	1점도 아깝다 평쓰는 것도 귀찮다 보는 내내 오글거려서 손발사라지는 줄 알았다	0
